time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.259999999999997,3.6352096040125432,5.253829026412865,14.665663399202556,0.2150323650646886,5.887516291558027,0.0,4.404618864390852,4.07375395694395,5.04080688485125,-0.00946229269638549,-0.18002071601657585,0.0,467.00559956793734,468.8561413704215,468.23411002012773,467.35933618392477
4.319999999999996,3.9052332433192154,5.500910356937943,14.964246964034842,0.2148249542746523,5.8769489663758705,0.0,4.5968217446260144,4.16208200092371,4.91178443556713,0.006445731621633118,-0.16929424259997047,0.0,424.9710050417417,425.85821361281575,424.03518263422126,425.40002722827546
4.379999999999995,4.188738412664144,5.754152741730771,15.259165406650018,0.2157085965874943,5.866712274282829,0.0,4.853775403395758,4.279000713887579,4.917662340094444,0.027571271230354053,-0.17338144946872874,0.0,473.0778396559873,472.7369243380576,471.69837597510787,473.32728970552876
4.439999999999993,4.4856906308876345,6.013359898947185,15.549682242512922,0.21737615782687225,5.85599693773049,0.0,5.045240734367643,4.3611813306846186,4.766075059694864,0.02823181428138695,-0.19181786673505802,0.0,420.0382659660625,418.40250854676975,420.5843713708485,420.64183773283213
4.499999999999992,4.794972776976884,6.277824423943089,15.832594935470226,0.22012422379130836,5.8454014443342,0.0,5.264704118086458,4.454216459031978,4.663764268727507,0.0678514181920881,-0.15654353052879177,0.0,437.8595556359471,440.753470283784,436.23489238341864,439.53280543244676
4.559999999999991,5.119688115306224,6.5488763961733065,16.113752837535944,0.22405013881994584,5.835947618932739,0.0,5.559281105676259,4.580742925164645,4.706515565580365,0.06009391368345867,-0.15968364598006557,0.0,488.95643456445856,488.7013168835765,490.98637072424697,490.41305989216534
4.6199999999999894,5.460360445180077,6.826687234542105,16.393613073879294,0.22724417947071895,5.826559666740582,0.0,5.796786519710834,4.679578097068419,4.621400214448602,0.03372724096186734,-0.15070927505278686,0.0,450.72175924211257,451.42385141930987,449.7985929567504,447.659279472076
4.679999999999988,5.818059403124297,7.111653217971748,16.673579464468908,0.22967139381477697,5.817181137738242,0.0,6.126436044283799,4.818903002455609,4.708785108847298,0.05132317185655676,-0.17088135165557233,0.0,510.3840605450218,508.9218915729003,508.7569305357089,510.0161412757484
4.739999999999987,6.192939612602076,7.403738097718925,16.95338887955611,0.23272172873821173,5.807911181384931,0.0,6.369839897598645,4.917159509345966,4.617396969986867,0.0498527350489434,-0.1334462417392513,0.0,452.1282784425366,455.1120124254803,454.5158451973472,454.39952443386557
4.799999999999986,6.582674455896328,7.701792456251897,17.227955641901485,0.23577731265110824,5.800154025969643,0.0,6.6214000445078405,5.017879699464866,4.53403718029595,0.05299091015634739,-0.122054728905856,0.0,457.48819851079895,458.37977960753625,459.3189760466407,459.5694178526921
4.859999999999984,6.986213464635218,8.005291449318463,17.494961941477765,0.2393018303049912,5.793050720956671,0.0,6.830117998405916,5.098782091293529,4.366033932045527,0.06828936173609362,-0.11191851428700293,0.0,429.3285922325901,430.1748736797614,428.3479236974235,429.649886025438
